"ID_Partner","ID_G","lfd_Nr_G","Partner"
6652,5001031,52756,"Braunschweig-Lüneburg, Kftm, "
6653,5001052,52787,"Braunschweig-Lüneburg, Kftm, "
6654,5001052,52789,"Braunschweig-Lüneburg, Kftm, "
6655,5001057,52802,"Braunschweig-Lüneburg, Kftm, "
6656,5001070,52825,"Hessen-Kassel,Gft., "
6657,5001078,52843,"Mecklenburg,Hzm., "
6658,5001078,52841,"Regensburg,Bm./RSt, "
6659,5001078,52842,"Regensburg,Bm./RSt, Mecklenburg,Hzm., "
6660,5001090,52865,"Bayern, Kftm, "
6661,5001090,52864,"Bayern, Kftm, "
6662,5001096,52875,"Schlesien,Hzm., "
6663,5001096,52876,"Schlesien,Hzm., "
6664,5001105,52893,"Braunschweig-Lüneburg, Kftm, Sachsen-Weimar, "
6665,5001105,52894,"Braunschweig-Lüneburg, Kftm, Sachsen,Kftm., "
6666,5001105,52892,"Sachsen,Kftm., Sachsen-Weimar, "
6667,5001161,52995,"Sachsen,Kftm., "
6668,5001176,53027,"Mecklenburg,Hzm., "
6669,5001176,53029,"Mecklenburg,Hzm., "
6670,5001189,53058,"Braunschweig-Lüneburg, Kftm, "
6671,5001189,53059,"Braunschweig-Lüneburg, Kftm, "
6672,5001239,53177,"Sachsen,Kftm., "
6673,5001239,53178,"Sachsen,Kftm., "
6674,5001239,53180,"Sachsen,Kftm., "
6675,5001242,53185,"Mecklenburg,Hzm., "
6676,5001242,53187,"Mecklenburg,Hzm., "
6677,5001242,53186,"Mecklenburg,Hzm., "
6678,5001297,53290,"Hessen-Kassel,Gft., "
6679,5001405,53468,"Pfalz, Gft., "
6680,5001411,53478,"Mainz,Kftm., "
6681,5001411,53477,"Mainz,Kftm., "
6682,5001422,53497,"Sachsen,Kftm., "
6683,5001436,53521,"Fulda,Bm., "
6684,5001470,53576,"Köln,Kftm., "
6685,5001470,53578,"Köln,Kftm., "
6686,5001510,53658,"Sachsen,Kftm., "
6687,5001516,53665,"Sachsen,Kftm., "
6688,5001516,53667,"Sachsen,Kftm., "
6689,5001518,53671,"Sachsen,Kftm., "
6690,5001545,53718,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
6691,5001545,53720,"Braunschweig-Lüneburg, Kftm, "
6692,5001545,53719,"Hessen-Kassel,Gft., "
6693,5001559,53745,"Böhmen, Kgr, "
6694,5001559,53746,"Böhmen, Kgr, "
6695,5001566,53756,"Hessen-Kassel,Gft., "
6696,5001571,53765,"Hessen-Kassel,Gft., "
6697,5001571,53764,"Hessen-Kassel,Gft., "
6698,5001594,53810,"Köln,Kftm., "
6699,5001594,53808,"Köln,Kftm., "
6700,5001594,53809,"Köln,Kftm., "
6701,5001603,53826,"Mecklenburg,Hzm., "
6702,5001616,53850,"Schlesien,Hzm., "
6703,5001616,53849,"Schlesien,Hzm., "
6704,5001623,53864,"Hamburg,RSt, "
6705,5001653,53913,"Hessen-Kassel,Gft., "
6706,5001655,53918,"Sachsen-Coburg,Ftm., "
6707,5001655,53919,"Sachsen-Coburg,Ftm., "
6708,5001676,53956,"Braunschweig-Lüneburg, Kftm, "
6709,5001679,53961,"Mecklenburg,Hzm., "
6710,5001690,53981,"Mecklenburg,Hzm., "
6711,5001758,54117,"S, "
6712,5001773,54144,"Lübeck, "
6713,5001786,54167,"Sachsen,Kftm., "
